REQUEST_ID,CREATED_ON,REQUEST_TYPE,REQUEST_ORIGIN,STATUS,DEPARTMENT,NEIGHBORHOOD,COUNCIL_DISTRICT,WARD,TRACT,PUBLIC_WORKS_DIVISION,PLI_DIVISION,POLICE_ZONE,FIRE_ZONE,X,Y,GEO_ACCURACY
294851,2018-10-11T07:51:00,Building Without a Permit,Control Panel,1,"Permits, Licenses and Inspections",Lower Lawrenceville,7,6,42003060300,2,6,2,6-Mar,-79.9608191,40.46321256,APPROXIMATE
294850,2018-10-11T07:51:00,Vacant Building,Control Panel,3,"Permits, Licenses and Inspections",East Allegheny,1,23,42003563200,1,23,1,5-Jan,-79.99599,40.45546,EXACT
294849,2018-10-11T02:20:00,Street Cleaning/Sweeping,Website,1,DPW - Street Maintenance,East Allegheny,1,23,42003563200,1,23,1,20-Jan,-79.9989903,40.453172,EXACT
294848,2018-10-11T00:05:00,Street Cleaning/Sweeping,Website,1,DPW - Street Maintenance,East Allegheny,1,23,42003563200,1,23,1,20-Jan,-79.9989903,40.453172,EXACT
294847,2018-10-10T23:03:00,Zoning Issue,Website,1,"Permits, Licenses and Inspections",South Oakland,6,4,42003040900,3,4,4,10-Feb,-79.96289942,40.43530657,APPROXIMATE
294846,2018-10-10T22:41:00,Excessive Noise/Disturbances,Website,1,Police - Zones 1-6,Mount Washington,2,19,42003191500,5,19,3,27-Apr,-80.00862129,40.42320896,APPROXIMATE
294845,2018-10-10T21:59:00,Sidewalk Obstruction,Website,1,DOMI - Permits,South Oakland,3,4,42003040900,3,4,4,11-Feb,-79.9534,40.42941,EXACT
294844,2018-10-10T21:57:00,Refuse Violations,Website,1,DPW - Refuse,Central Oakland,3,4,42003040600,3,4,4,11-Feb,-79.95206908,40.43653965,APPROXIMATE
294843,2018-10-10T21:55:00,Couch on Porch,Website,0,"Permits, Licenses and Inspections",Central Oakland,3,4,42003040600,3,4,4,11-Feb,-79.95235682,40.4369518,APPROXIMATE
294842,2018-10-10T21:53:00,Abandoned Vehicle (parked on street),Website,0,Police - AVU,Central Oakland,3,4,42003040600,3,4,4,11-Feb,-79.95207773,40.43658391,APPROXIMATE
294841,2018-10-10T20:43:00,Prostitution,Website,0,,Brookline,4,19,42003191800,5,19,6,26-Apr,-80.02045594,40.39210698,APPROXIMATE
294840,2018-10-10T20:42:00,Illegal Dumping,Website,0,DOMI - Permits,East Hills,9,13,42003130600,2,13,5,17-Mar,-79.8815375,40.45221719,APPROXIMATE
294839,2018-10-10T20:41:00,Paving Concern/Problem,Website,0,DOMI - Asphalt,East Hills,9,13,42003130600,2,13,5,17-Mar,-79.8815486,40.4499592,EXACT
294838,2018-10-10T20:39:00,Prostitution,Website,0,,Brookline,4,19,42003191800,5,19,6,26-Apr,-80.02030822,40.39225633,APPROXIMATE
294837,2018-10-10T20:29:00,Abandoned Vehicle (parked on street),Website,1,Police - AVU,South Side Flats,3,17,42003170200,3,17,3,24-Apr,-79.97946259,40.42718914,APPROXIMATE
294836,2018-10-10T20:03:00,Wires,Website,1,DOMI - Permits,Perry South,6,25,42003261400,1,25,1,10-Jan,-80.0132518,40.4626682,EXACT
294835,2018-10-10T19:44:00,Dead tree (Public property),Website,3,DPW - Forestry Division,Spring Hill-City View,1,24,42003262000,1,24,1,24-Jan,-79.9945614,40.4605,EXACT
294834,2018-10-10T19:38:00,Street Light - Repair,Website,1,Allegheny City Electric,Central Business District,6,2,42003020100,6,2,2,3-Jan,-79.9982809,40.4455692,EXACT
294833,2018-10-10T19:28:00,Sinkhole,Report2Gov Android,3,DPW - Street Maintenance,Crafton Heights,2,28,42003281500,5,28,6,18-Jan,-80.0575437,40.4428087,EXACT
294832,2018-10-10T19:26:00,Building Maintenance,Website,3,"Permits, Licenses and Inspections",Fineview,1,25,42003250900,1,25,1,10-Jan,-80.00445978,40.46147271,APPROXIMATE
294831,2018-10-10T18:59:00,Electrical Violation,Website,3,"Permits, Licenses and Inspections",Friendship,9,8,42003080700,2,8,5,23-Mar,-79.93369055,40.46255045,APPROXIMATE
294830,2018-10-10T18:25:00,Litter,Report2Gov iOS,0,DPW - Street Maintenance,Allegheny Center,1,22,42003562700,1,22,1,20-Jan,-80.00477522,40.44991952,EXACT
294829,2018-10-10T18:18:00,Potholes,Website,1,DPW - Street Maintenance,,,,,,,,,0,0,EXACT
294828,2018-10-10T18:03:00,Building Maintenance,Report2Gov iOS,3,"Permits, Licenses and Inspections",Troy Hill,1,24,42003240600,1,24,1,2-Jan,-79.97927235,40.46868336,APPROXIMATE
294827,2018-10-10T18:02:00,Litter,Website,1,DPW - Street Maintenance,North Shore,1,22,42003981200,6,22,1,7-Jan,-80.00448339,40.44895612,EXACT
294826,2018-10-10T18:00:00,Litter,Website,1,DPW - Street Maintenance,Strip District,7,6,42003020300,6,6,2,2-Mar,-79.97462001,40.4624134,EXACT
294825,2018-10-10T17:49:00,Building Maintenance,Call Center,1,"Permits, Licenses and Inspections",Stanton Heights,7,10,42003101800,2,10,5,7-Mar,-79.93368343,40.48316446,APPROXIMATE
294824,2018-10-10T17:48:00,Manhole Cover ,Call Center,0,DOMI - Permits,Chateau,6,22,42003980600,6,22,1,8-Jan,-80.0178322,40.4480394,EXACT
294823,2018-10-10T17:32:00,Street Cleaning/Sweeping,Call Center,1,DPW - Street Maintenance,East Allegheny,1,23,42003563200,1,23,1,20-Jan,-79.9996089,40.4519207,EXACT
294822,2018-10-10T17:23:00,Weeds/Debris,Call Center,3,"Permits, Licenses and Inspections",Mount Washington,2,19,42003191500,5,19,3,27-Apr,-80.0127719,40.4217896,EXACT
294820,2018-10-10T17:20:00,Missed Pick Up,Call Center,1,DPW - Refuse,Beechview,2,20,42003192000,5,20,6,28-Apr,-80.03060831,40.40671307,APPROXIMATE
294821,2018-10-10T17:20:00,Weeds/Debris,Call Center,3,"Permits, Licenses and Inspections",Mount Washington,2,19,42003191500,5,19,3,27-Apr,-80.0127761,40.4216981,EXACT
294819,2018-10-10T17:19:00,Illegal Parking,Website,0,Police - Zones 1-6,Squirrel Hill South,5,14,42003141400,3,14,4,15-Feb,-79.92165685,40.42209285,APPROXIMATE
294818,2018-10-10T17:12:00,Question,Call Center,1,311,,,,,,,,,,,OUT_OF_BOUNDS
294817,2018-10-10T17:10:00,Street Light - Repair,Call Center,1,Allegheny City Electric,East Liberty,9,11,42003111500,2,11,5,8-Mar,-79.9224621,40.4620843,EXACT
294816,2018-10-10T17:09:00,Abandoned Vehicle (parked on street),Call Center,0,Police - AVU,Mount Washington,4,19,42003191500,5,19,3,27-Apr,-80.01253077,40.41698989,APPROXIMATE
294815,2018-10-10T17:08:00,Litter,Call Center,1,DPW - Street Maintenance,South Side Slopes,3,16,42003160800,3,16,3,24-Apr,-79.9616066,40.4212422,EXACT
294814,2018-10-10T17:07:00,Potholes,Call Center,1,DPW - Street Maintenance,South Side Flats,3,17,42003170200,3,17,3,2-Apr,-79.9961535,40.4295539,EXACT
294813,2018-10-10T17:07:00,Request New Sign,Call Center,3,DOMI - Traffic,North Oakland,8,4,42003562000,3,4,4,9-Feb,-79.9492172,40.4504842,EXACT
294812,2018-10-10T17:06:00,Barking Dog,Website,1,Animal Care & Control,East Liberty,9,11,42003111300,2,11,5,8-Mar,-79.91982824,40.46732817,APPROXIMATE
294811,2018-10-10T16:57:00,Utility Cut - Other,Call Center,0,DOMI - Permits,Bon Air,4,18,42003562400,5,18,3,18-Apr,-80.0060107,40.4111044,EXACT
294810,2018-10-10T16:56:00,Traffic Signal Request,Call Center,3,DOMI - Traffic,Squirrel Hill South,5,14,42003141400,3,14,4,21-Feb,-79.9161159,40.4279175,EXACT
294809,2018-10-10T16:54:00,Utility Cut - PWSA,Call Center,1,Pittsburgh Water and Sewer Authority,Allegheny West,1,22,42003562700,1,22,1,7-Jan,-80.0162142,40.4510422,EXACT
294808,2018-10-10T16:52:00,Abandoned Vehicle (parked on street),Call Center,0,Police - AVU,Stanton Heights,9,10,42003100500,2,10,5,7-Mar,-79.93931451,40.47823281,APPROXIMATE
294807,2018-10-10T16:51:00,Potholes,Call Center,1,DPW - Street Maintenance,Mount Washington,2,19,42003191400,5,19,3,27-Apr,-80.0104831,40.4286952,EXACT
294805,2018-10-10T16:50:00,Potholes,Call Center,1,DPW - Street Maintenance,Mount Washington,2,19,42003191400,5,19,3,27-Apr,-80.0117351,40.4270074,EXACT
294804,2018-10-10T16:50:00,Dead tree (Public property),Call Center,3,DPW - Forestry Division,Central Lawrenceville,7,9,42003090200,2,9,2,3-Mar,-79.9571811,40.4704487,EXACT
294806,2018-10-10T16:50:00,Potholes,Call Center,1,DPW - Street Maintenance,Mount Washington,2,19,42003191400,5,19,3,27-Apr,-80.0096249,40.4274829,EXACT
294803,2018-10-10T16:49:00,Weeds/Debris,Call Center,1,"Permits, Licenses and Inspections",Marshall-Shadeland,1,27,42003271500,1,27,1,14-Jan,-80.034294,40.4745501,EXACT
294802,2018-10-10T16:47:00,Sinkhole,Call Center,1,DPW - Street Maintenance,East Liberty,9,11,42003111300,2,11,5,9-Mar,-79.917817,40.4688075,EXACT
294801,2018-10-10T16:47:00,Utility Cut - Other,Call Center,1,DOMI - Permits,Bon Air,4,18,42003562400,5,18,3,18-Apr,-80.0060107,40.4111044,EXACT
294800,2018-10-10T16:45:00,Illegal Dumping,Call Center,0,DOMI - Permits,Carrick,4,29,42003290200,3,29,3,12-Apr,-79.98168815,40.40216483,APPROXIMATE
294799,2018-10-10T16:44:00,Rodent control,Call Center,1,Animal Care & Control,Brookline,4,19,42003191900,5,19,6,26-Apr,-80.02677681,40.39627198,APPROXIMATE
294797,2018-10-10T16:42:00,Street Light - Repair,Call Center,1,Allegheny City Electric,Highland Park,7,11,42003110600,2,11,5,9-Mar,-79.9159053,40.4695891,EXACT
294798,2018-10-10T16:42:00,Weeds/Debris,Call Center,3,"Permits, Licenses and Inspections",South Side Flats,3,16,42003160900,3,16,3,24-Apr,-79.9685101,40.425715,EXACT
294796,2018-10-10T16:41:00,Tree Fallen Across Road,Call Center,3,DPW - Street Maintenance,South Side Slopes,3,16,42003160800,3,16,3,24-Apr,-79.963641,40.419813,EXACT
294794,2018-10-10T16:40:00,Street Light - Repair,Call Center,1,Allegheny City Electric,Brighton Heights,1,27,42003270800,1,27,1,14-Jan,-80.0340486,40.484529,EXACT
294795,2018-10-10T16:40:00,Potholes,Call Center,1,DPW - Street Maintenance,Point Breeze North,9,14,42003140500,2,14,4,14-Mar,-79.9072769,40.451856,EXACT
294793,2018-10-10T16:29:00,Building Maintenance,Website,1,"Permits, Licenses and Inspections",South Oakland,6,4,42003040900,3,4,4,10-Feb,-79.96260258,40.43573138,APPROXIMATE
294792,2018-10-10T16:19:00,"City Steps, Need Repaired",Call Center,0,DPW - Construction Division,Brookline,4,19,42003191700,5,19,6,26-Apr,-80.015145,40.405687,EXACT
294791,2018-10-10T16:18:00,Sinkhole,Call Center,3,DPW - Street Maintenance,Crafton Heights,2,28,42003281500,5,28,6,18-Jan,-80.05785046,40.44304828,EXACT
294790,2018-10-10T16:17:00,Paving Concern/Problem,Call Center,1,DOMI - Asphalt,Carrick,4,29,42003290400,3,29,3,23-Apr,-79.9798403,40.386165,EXACT
294789,2018-10-10T16:17:00,Lights,Twitter,3,DPW - Park Maintenance,Brookline,4,32,42003320600,5,32,6,26-Apr,-80.0088894,40.3913658,EXACT
294788,2018-10-10T16:16:00,Other (please describe),Twitter,1,Animal Care & Control,Perry North,1,26,42003980400,1,26,1,15-Jan,-80.01997102,40.48031771,APPROXIMATE
294787,2018-10-10T16:13:00,Abandoned Vehicle (parked on street),Website,0,Police - AVU,Crawford-Roberts,6,3,42003030500,3,3,2,1-Feb,-79.98562891,40.44430694,APPROXIMATE
294786,2018-10-10T16:11:00,Abandoned Vehicle (parked on street),Website,0,Police - AVU,Bluff,6,1,42003010300,3,1,2,1-Feb,-79.97775714,40.43729478,APPROXIMATE
294785,2018-10-10T16:10:00,Thank You,Call Center,1,311,Westwood,2,20,42003563100,5,20,6,18-Jan,-80.04214367,40.43425172,APPROXIMATE
294784,2018-10-10T16:09:00,New Crosswalk Request,Call Center,1,DOMI - Traffic,Bloomfield,7,8,42003080900,2,8,5,6-Mar,-79.94572557,40.46150545,EXACT
294782,2018-10-10T16:08:00,Refuse Violations,Call Center,1,DPW - Refuse,Marshall-Shadeland,1,27,42003271500,1,27,1,14-Jan,-80.03432074,40.47147912,APPROXIMATE
294783,2018-10-10T16:08:00,Construction Site Maintenance,Call Center,1,"Permits, Licenses and Inspections",Central Lawrenceville,7,9,42003090100,2,9,2,5-Mar,-79.95873748,40.47656513,APPROXIMATE
294781,2018-10-10T16:07:00,Building Maintenance,Call Center,3,"Permits, Licenses and Inspections",Marshall-Shadeland,1,27,42003271500,1,27,1,14-Jan,-80.03397388,40.47166443,APPROXIMATE
294780,2018-10-10T16:05:00,City Source (CDBG),Call Center,0,"City Source Associates, Inc.",Homewood North,9,13,42003130100,2,13,5,18-Mar,-79.89890198,40.4611258,APPROXIMATE
294779,2018-10-10T16:04:00,Building Maintenance,Call Center,1,"Permits, Licenses and Inspections",Marshall-Shadeland,1,27,42003271500,1,27,1,14-Jan,-80.03395512,40.47187467,APPROXIMATE
294778,2018-10-10T16:03:00,Missed Pick Up,Call Center,1,DPW - Refuse,Brookline,4,19,42003191800,5,19,6,26-Apr,-80.0227824,40.39057579,APPROXIMATE
294777,2018-10-10T16:02:00,Commercial Refuse/Dumpsters,Website,0,DPW - Refuse,Central Oakland,3,4,42003040600,3,4,4,11-Feb,-79.9545716,40.4365121,EXACT
294776,2018-10-10T16:01:00,Handicapped Parking Application,Call Center,1,311,Homewood North,9,13,42003130200,2,13,5,17-Mar,-79.8910058,40.45740699,APPROXIMATE
294775,2018-10-10T16:00:00,Illegal Parking,Website,0,Police - Zones 1-6,South Oakland,3,4,42003040900,3,4,4,11-Feb,-79.95554476,40.43202425,APPROXIMATE
294774,2018-10-10T15:57:00,Tree Issues,Call Center,3,"Permits, Licenses and Inspections",Elliott,2,20,42003562600,5,20,6,17-Jan,-80.03627812,40.44422123,APPROXIMATE
294772,2018-10-10T15:56:00,Tree Issues,Call Center,3,"Permits, Licenses and Inspections",Elliott,2,20,42003562600,5,20,6,17-Jan,-80.03635063,40.44404285,APPROXIMATE
294773,2018-10-10T15:56:00,Manhole Cover ,Call Center,0,DOMI - Permits,Spring Garden,1,24,42003241200,1,24,1,24-Jan,-79.9874989,40.4615873,EXACT
294771,2018-10-10T15:54:00,Zoning Issue,Website,1,"Permits, Licenses and Inspections",Central Oakland,3,4,42003040500,3,4,4,14-Feb,-79.95432249,40.44074759,APPROXIMATE
294769,2018-10-10T15:53:00,Weeds/Debris,Website,3,"Permits, Licenses and Inspections",South Oakland,6,4,42003040900,3,4,4,10-Feb,-79.96347475,40.43449813,EXACT
294770,2018-10-10T15:53:00,Tree Removal,Website,3,DPW - Forestry Division,Lincoln-Lemington-Belmar,9,12,42003120300,2,12,5,15-Mar,-79.902473,40.4670111,EXACT
294768,2018-10-10T15:51:00,Building Without a Permit,Website,3,"Permits, Licenses and Inspections",Central Oakland,3,4,42003040500,3,4,4,14-Feb,-79.95441659,40.44057367,APPROXIMATE
294765,2018-10-10T15:50:00,Weeds/Debris,Website,1,"Permits, Licenses and Inspections",South Oakland,6,4,42003040900,3,4,4,10-Feb,-79.96518548,40.43515346,EXACT
294767,2018-10-10T15:50:00,Road,Call Center,3,DOMI - Permits,Overbrook,4,32,42003320700,5,32,3,25-Apr,-79.9967578,40.3826907,EXACT
294766,2018-10-10T15:50:00,City Source (CDBG),Website,0,"City Source Associates, Inc.",Lincoln-Lemington-Belmar,9,12,42003120300,2,12,5,15-Mar,-79.90051503,40.46688493,APPROXIMATE
294764,2018-10-10T15:48:00,Broken Sidewalk,Website,1,"Permits, Licenses and Inspections",South Oakland,6,4,42003040900,3,4,4,14-Feb,-79.96172306,40.43569855,EXACT
294763,2018-10-10T15:47:00,Weeds/Debris,Website,1,"Permits, Licenses and Inspections",South Oakland,6,4,42003040900,3,4,4,14-Feb,-79.96171636,40.43569446,EXACT
294761,2018-10-10T15:46:00,"Graffiti, Documentation",Website,0,Police - Zones 1-6,South Oakland,6,4,42003040900,3,4,4,10-Feb,-79.9622236,40.4357729,EXACT
294762,2018-10-10T15:46:00,Potholes,Call Center,3,DPW - Street Maintenance,Greenfield,5,15,42003151700,3,15,4,15-Feb,-79.9334612,40.4251026,EXACT
294760,2018-10-10T15:46:00,Weeds/Debris,Call Center,3,"Permits, Licenses and Inspections",Morningside,7,10,42003101400,2,10,5,7-Mar,-79.924981,40.4844719,EXACT
294757,2018-10-10T15:44:00,Illegal Dumping,Report2Gov Android,0,DOMI - Permits,Hazelwood,5,15,42003562300,3,15,4,13-Feb,-79.94238618,40.40940483,APPROXIMATE
294758,2018-10-10T15:44:00,Potholes,Call Center,3,DPW - Street Maintenance,Central Lawrenceville,7,9,42003090200,2,9,2,3-Mar,-79.959084,40.4664836,EXACT
294759,2018-10-10T15:44:00,Weeds/Debris,Call Center,1,"Permits, Licenses and Inspections",Greenfield,5,15,42003151700,3,15,4,12-Feb,-79.929951,40.420013,EXACT
294755,2018-10-10T15:41:00,Smoke detectors,Call Center,1,Fire Bureau,Central Business District,6,2,42003020100,6,2,2,4-Jan,-79.99587041,40.43953631,APPROXIMATE
294756,2018-10-10T15:41:00,Sinkhole,Call Center,1,DPW - Street Maintenance,Perry North,1,26,42003260200,1,26,1,15-Jan,-80.0121683,40.4904691,EXACT
294754,2018-10-10T15:35:00,Weeds/Debris,Call Center,3,"Permits, Licenses and Inspections",Arlington,3,16,42003561600,3,16,3,8-Apr,-79.9726649,40.4162184,EXACT
294753,2018-10-10T15:33:00,Litter,Call Center,1,DPW - Street Maintenance,Arlington,3,16,42003561600,3,16,3,8-Apr,-79.9726901,40.4160692,EXACT
294752,2018-10-10T15:33:00,Curb/Request for Asphalt Windrow,Call Center,1,DPW - Street Maintenance,Brookline,4,19,42003191900,5,19,6,26-Apr,-80.0238721,40.3980699,EXACT
294751,2018-10-10T15:23:00,Unpermitted Electrical Work,Website,0,"Permits, Licenses and Inspections",Central Northside,1,22,42003220600,1,22,1,6-Jan,-80.00496331,40.45661452,APPROXIMATE
294749,2018-10-10T15:17:00,Potholes,Call Center,1,DPW - Street Maintenance,West End,2,20,42003562600,5,20,6,18-Jan,-80.03588752,40.43462835,EXACT
294750,2018-10-10T15:17:00,Weeds/Debris,Call Center,1,"Permits, Licenses and Inspections",Overbrook,4,32,42003320700,5,32,3,25-Apr,-79.9974946,40.37953457,EXACT
294748,2018-10-10T15:15:00,Bridge Maintenance,Call Center,1,DOMI - Structures,Homewood West,9,14,42003120700,2,14,4,17-Mar,-79.90924664,40.45676054,EXACT
294747,2018-10-10T15:09:00,Potholes,Call Center,3,DPW - Street Maintenance,Carrick,4,29,42003290400,3,29,3,23-Apr,-79.9786849,40.3856351,EXACT
294746,2018-10-10T15:08:00,Fire Safety System Not Working,Control Panel,3,"Permits, Licenses and Inspections",South Side Slopes,3,16,42003160800,3,16,3,22-Apr,-79.97572915,40.42086132,APPROXIMATE
294745,2018-10-10T15:03:00,Brick/Block or Concrete Slab Repair,Call Center,0,DPW - Construction Division,East Liberty,9,8,42003111500,2,8,5,11-Mar,-79.9281029,40.4598093,EXACT
294744,2018-10-10T15:03:00,Potholes,Call Center,3,DPW - Street Maintenance,Middle Hill,6,5,42003050100,3,5,2,1-Feb,-79.9778067,40.445508,EXACT
294743,2018-10-10T15:03:00,Collapsed Catch Basin,Call Center,3,Pittsburgh Water and Sewer Authority,East Liberty,9,8,42003111500,2,8,5,11-Mar,-79.9281029,40.4598093,EXACT
294742,2018-10-10T15:02:00,Pruning (city tree),Call Center,3,DPW - Forestry Division,Lincoln-Lemington-Belmar,9,12,42003120300,2,12,5,18-Mar,-79.898004,40.4708866,EXACT
294741,2018-10-10T15:00:00,Paving Concern/Problem,Call Center,0,DOMI - Asphalt,Marshall-Shadeland,1,27,42003271500,1,27,1,14-Jan,-80.0274064,40.4752381,EXACT
294740,2018-10-10T15:00:00,Potholes,Call Center,1,DPW - Street Maintenance,Bon Air,4,18,42003562400,5,18,3,18-Apr,-80.0060107,40.4111044,EXACT
294739,2018-10-10T14:59:00,Fire Safety System Issue,Control Panel,3,,Fairywood,2,28,42003563000,5,28,6,16-Jan,-80.08456074,40.45054078,APPROXIMATE
294738,2018-10-10T14:59:00,Utility Pole,Call Center,1,DOMI - Permits,Marshall-Shadeland,1,27,42003271500,1,27,1,14-Jan,-80.0289419,40.4755428,EXACT
294737,2018-10-10T14:58:00,Abandoned Vehicle (parked on street),Call Center,0,Police - AVU,Knoxville,3,30,42003300100,5,30,3,7-Apr,-79.99339509,40.41245662,APPROXIMATE
294736,2018-10-10T14:57:00,Drainage/Leak,Call Center,0,DPW - Street Maintenance,Marshall-Shadeland,1,27,42003271500,1,27,1,14-Jan,-80.0289419,40.4755428,EXACT
294735,2018-10-10T14:57:00,Hydrant,Website,1,Pittsburgh Water and Sewer Authority,Shadyside,8,7,42003070900,2,7,4,22-Mar,-79.9408445,40.4531841,EXACT
294733,2018-10-10T14:53:00,Fire Safety System Issue,Control Panel,3,,Fairywood,2,28,42003563000,5,28,6,16-Jan,-80.08473854,40.45078481,APPROXIMATE
294734,2018-10-10T14:53:00,Building Without a Permit,Control Panel,3,"Permits, Licenses and Inspections",East Liberty,9,11,42003111300,2,11,5,8-Mar,-79.92545962,40.47044594,APPROXIMATE
294731,2018-10-10T14:51:00,Sinkhole,Call Center,0,DPW - Street Maintenance,Crafton Heights,2,28,42003281500,5,28,6,18-Jan,-80.0580636,40.4428929,EXACT
294732,2018-10-10T14:51:00,Litter,Call Center,1,DPW - Street Maintenance,Overbrook,4,32,42003320700,5,32,3,25-Apr,-79.9975697,40.3795464,EXACT
294730,2018-10-10T14:50:00,Fire Safety System Issue,Control Panel,3,,Fairywood,2,28,42003563000,5,28,6,16-Jan,-80.08487782,40.45062637,APPROXIMATE
294729,2018-10-10T14:48:00,Fire Safety System Issue,Control Panel,3,,Fairywood,2,28,42003563000,5,28,6,16-Jan,-80.08484758,40.45089886,APPROXIMATE
294727,2018-10-10T14:46:00,Fire Safety System Issue,Control Panel,3,,Fairywood,2,28,42003563000,5,28,6,16-Jan,-80.08459456,40.45054425,APPROXIMATE
294728,2018-10-10T14:46:00,Refuse Violations,Website,1,DPW - Refuse,East Liberty,9,11,42003111300,2,11,5,8-Mar,-79.92531001,40.47033029,APPROXIMATE
294726,2018-10-10T14:45:00,Drainage/Leak,Call Center,1,DPW - Street Maintenance,Upper Hill,6,5,42003050600,3,5,2,5-Feb,-79.964456,40.4507921,EXACT
294725,2018-10-10T14:43:00,Illegal Parking,Call Center,0,Police - Zones 1-6,Central Oakland,3,4,42003040500,3,4,4,14-Feb,-79.95819779,40.43799059,APPROXIMATE
294724,2018-10-10T14:38:00,Rodent control,Call Center,1,Animal Care & Control,Homewood North,9,13,42003130100,2,13,5,18-Mar,-79.8990183,40.46156046,APPROXIMATE
294723,2018-10-10T14:35:00,Sinkhole,Call Center,1,DPW - Street Maintenance,Allegheny West,1,22,42003562700,1,22,1,7-Jan,-80.0162142,40.4510422,EXACT
294722,2018-10-10T14:33:00,Road,Website,0,DOMI - Permits,Banksville,2,20,42003202300,5,20,6,9-Apr,-80.0422605,40.4150073,EXACT
294721,2018-10-10T14:33:00,Pruning (city tree),Call Center,3,DPW - Forestry Division,Polish Hill,7,6,42003060500,6,6,2,6-Feb,-79.9621655,40.4589143,EXACT
294720,2018-10-10T14:25:00,Pruning (city tree),Call Center,3,DPW - Forestry Division,Knoxville,3,30,42003300100,5,30,3,7-Apr,-79.9965213,40.414001,EXACT
294719,2018-10-10T14:25:00,Hydrant,Call Center,1,Pittsburgh Water and Sewer Authority,Shadyside,8,7,42003070900,2,7,4,9-Feb,-79.9450278,40.4504928,EXACT
294718,2018-10-10T14:23:00,Litter,Call Center,1,DPW - Street Maintenance,Knoxville,3,30,42003300100,5,30,3,6-Apr,-79.9885851,40.4155247,EXACT
